run_label,event_name,rank_in_event,votes,radius_arcmin,ra,dec,srvmap,blob_id,predicted_theta_arcmin,smoothing_sigma_px
unsmoothed,GW190828_065509,4837,5271.0,26.8,156.44170074076732,-62.36897693825523,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4838,5271.0,23.466666666666665,156.47804840275668,-66.48724362353825,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4839,5271.0,25.133333333333333,154.06739846811547,-66.179510991105,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4840,5270.99951171875,23.466666666666665,150.71723772493306,-63.82030080510954,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4841,5270.99951171875,23.466666666666665,166.11126811652784,-68.60764330476476,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4842,5270.9990234375,26.8,163.59649433637853,-62.08476424771205,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4843,5270.99853515625,23.466666666666665,154.75944401959788,-65.45545031188668,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4844,5270.00048828125,25.133333333333333,153.72329587045067,-61.110563269960636,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4845,5270.00048828125,26.8,151.87701257858888,-61.18907270555563,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4846,5270.0,25.133333333333333,150.49311717559513,-53.96379862074799,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4847,5270.0,25.133333333333333,155.86826606666986,-66.52881217198339,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4848,5270.0,25.133333333333333,161.16537282728265,-68.73202199361215,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4849,5269.99951171875,25.133333333333333,158.81106017123074,-68.66911811342177,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4850,5269.9990234375,26.8,149.85957995831075,-60.95406494909982,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4851,5269.9990234375,28.466666666666665,159.4937159082001,-61.95830622633219,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4852,5269.99853515625,28.466666666666665,153.6668710111684,-60.833520241400926,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4853,5269.0,28.466666666666665,150.36989919831774,-63.863160522855914,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4854,5269.0,26.8,155.69214709507204,-62.31060157842571,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4855,5269.0,26.8,153.19818116798348,-66.41553335275252,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4856,5269.0,26.8,152.87768544748647,-65.86825368173005,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4857,5269.0,28.466666666666665,164.71487301372312,-62.22504608397755,167153,1,26.080334298074387,
unsmoothed,GW190828_065509,4858,5268.99951171875,25.133333333333333,151.24311762055282,-61.164119171859184,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4859,5268.99951171875,23.466666666666665,149.69841237941995,-53.93727179726493,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4860,5268.99951171875,25.133333333333333,159.6841376455827,-68.59969952510292,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4861,5268.99951171875,25.133333333333333,163.4873324125975,-68.49799322176796,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4862,5268.99951171875,25.133333333333333,162.33669013543673,-65.3472895031985,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4863,5268.9990234375,25.133333333333333,161.28520854678268,-68.7414630608974,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4864,5268.0,23.466666666666665,150.01246544960608,-60.86237388129328,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4865,5268.0,25.133333333333333,160.62854880606517,-65.1801087931773,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4866,5268.0,28.466666666666665,165.3829340921409,-69.19741582993157,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4867,5267.99951171875,28.466666666666665,141.9324250936433,-53.762492169773914,141144,1,26.080334298074387,
unsmoothed,GW190828_065509,4868,5267.99951171875,28.466666666666665,149.69735489470912,-61.927890700630904,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4869,5267.99951171875,23.466666666666665,149.41881413296318,-54.184204114463135,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4870,5267.99951171875,25.133333333333333,154.2052140031127,-67.01905088454684,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4871,5267.9990234375,28.466666666666665,150.40596863193855,-63.69480104513645,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4872,5267.9990234375,26.8,155.7593647943803,-62.949108407066355,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4873,5267.9990234375,23.466666666666665,163.02279872782455,-68.78718979287139,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4874,5267.99853515625,28.466666666666665,157.40602034593232,-65.04199871308064,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4875,5267.0009765625,26.8,162.92211676640272,-68.7664564439592,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4876,5267.00048828125,25.133333333333333,149.43522934839328,-54.29323772491909,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4877,5267.00048828125,25.133333333333333,155.63735015975124,-62.795478177722316,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4878,5267.00048828125,23.466666666666665,160.86616369173862,-65.19098527625232,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4879,5267.00048828125,23.466666666666665,166.804607803264,-68.20827013795528,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4880,5267.0,26.8,151.79165533844045,-61.18487964276594,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4881,5267.0,23.466666666666665,154.0997462309157,-66.56445140593996,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4882,5266.99951171875,25.133333333333333,153.04427966205816,-60.74676784504237,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4883,5266.99951171875,26.8,153.08367975103184,-65.77190841576464,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4884,5266.99951171875,26.8,162.83084264694756,-61.78553121739682,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4885,5266.9990234375,23.466666666666665,156.11590230656685,-63.40952282509509,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4886,5266.99853515625,28.466666666666665,163.46417248394891,-62.063799987468656,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4887,5266.00048828125,23.466666666666665,154.0892740010282,-66.63659214487325,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4888,5266.00048828125,25.133333333333333,153.99534206648426,-67.04688603425919,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4889,5266.0,26.8,156.06527041260335,-62.52758055102157,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4890,5266.0,28.466666666666665,153.97744808233705,-66.47751471769463,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4891,5266.0,25.133333333333333,162.29208259525555,-69.38259553059672,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4892,5266.0,25.133333333333333,165.16733131590635,-68.17681177318815,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4893,5265.99951171875,23.466666666666665,160.45778144477575,-68.75582048959716,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4894,5265.9990234375,26.8,152.81813903798215,-66.0072740519949,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4895,5265.9990234375,23.466666666666665,162.44925964130556,-69.20630812793617,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4896,5265.00048828125,23.466666666666665,150.9949714598411,-60.94796308651868,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4897,5265.00048828125,25.133333333333333,153.26789403991705,-65.38137850392125,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4898,5265.00048828125,25.133333333333333,165.16199360338433,-68.32691562050196,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4899,5265.0,23.466666666666665,163.80113548219225,-68.89973254513228,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4900,5264.99951171875,26.8,153.06614747410373,-60.9076821524686,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4901,5264.99951171875,26.8,153.81340311786718,-66.8991279242695,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4902,5264.9990234375,28.466666666666665,141.89450693266858,-53.694022307844286,141144,1,26.080334298074387,
unsmoothed,GW190828_065509,4903,5264.00048828125,26.8,149.90922894778302,-54.61169712928843,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4904,5264.00048828125,23.466666666666665,155.3844223928582,-63.120220610977896,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4905,5264.0,25.133333333333333,150.29386562193508,-53.624877405734026,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4906,5264.0,28.466666666666665,152.88244357386952,-65.99514444092881,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4907,5264.0,28.466666666666665,153.7533972024696,-64.82830486496432,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4908,5264.0,23.466666666666665,165.8729912435565,-68.61221216582496,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4909,5264.0,23.466666666666665,165.15323344456237,-68.47917759837132,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4910,5263.99951171875,28.466666666666665,155.6397528153075,-63.03215330933792,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4911,5263.9990234375,28.466666666666665,161.19659911362885,-62.1649216857305,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4912,5263.0,25.133333333333333,155.1401161108455,-62.87111814068933,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4913,5262.99951171875,25.133333333333333,161.64487685894224,-68.64814297588079,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4914,5262.9990234375,28.466666666666665,156.1971583659541,-62.56404955553905,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4915,5262.9990234375,28.466666666666665,165.17093107706143,-68.88113263451686,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4916,5262.00048828125,26.8,153.95666674524819,-66.57176405617265,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4917,5262.0,23.466666666666665,152.89829462893815,-60.6383968438393,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4918,5262.0,25.133333333333333,157.836299781178,-66.50526210977637,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4919,5262.0,26.8,155.01949141646142,-65.43585226207347,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4920,5262.0,25.133333333333333,158.98118737998328,-68.49617169773246,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4921,5262.0,28.466666666666665,159.97243436088036,-64.99051606998337,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4922,5261.99951171875,28.466666666666665,156.04767229192245,-62.83892844595705,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4923,5261.99951171875,23.466666666666665,153.62767633300123,-65.06115280676225,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4924,5261.99951171875,28.466666666666665,153.02182840447236,-64.79756596516452,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4925,5261.99951171875,28.466666666666665,159.11222480305415,-68.69175339927631,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4926,5261.9990234375,23.466666666666665,156.14943025191752,-67.03621823173391,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4927,5261.00048828125,25.133333333333333,155.99739778832534,-66.61646046576831,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4928,5261.00048828125,25.133333333333333,157.80009538725085,-68.35049997165594,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4929,5261.0,25.133333333333333,151.0552496901355,-61.075940865208096,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4930,5261.0,25.133333333333333,152.7221433438069,-61.049212639619235,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4931,5261.0,25.133333333333333,155.81918618270393,-65.70216009287662,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4932,5261.0,25.133333333333333,165.1890340295393,-69.15068675317475,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4933,5260.99951171875,23.466666666666665,155.2564671862514,-65.61907904074693,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4934,5260.99951171875,26.8,154.59424407269952,-67.09795014214222,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4935,5260.99951171875,28.466666666666665,153.80501125368679,-66.61552791906914,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4936,5260.99951171875,28.466666666666665,153.33727604881986,-65.06446953406959,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4937,5260.99951171875,26.8,160.55693450695165,-65.1813255870459,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4938,5260.9990234375,23.466666666666665,159.83436274102058,-62.130708970336286,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4939,5260.99853515625,28.466666666666665,154.7527862072397,-65.69544439628389,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4940,5260.00048828125,23.466666666666665,153.3163944885578,-65.37661686746756,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4941,5260.0,28.466666666666665,150.7843767619309,-61.80997902770029,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4942,5260.0,25.133333333333333,156.8037801629487,-62.509687369040606,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4943,5260.0,25.133333333333333,153.45600275840576,-65.0641403253495,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4944,5260.0,25.133333333333333,161.06661093070025,-68.59796552178882,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4945,5260.0,28.466666666666665,162.80404085020186,-61.8103381269611,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4946,5260.0,28.466666666666665,161.9150966040531,-64.6477547123632,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4947,5260.0,25.133333333333333,166.7581930598675,-68.23119716400579,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4948,5259.99951171875,25.133333333333333,152.87028830718288,-61.07551864775101,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4949,5259.99951171875,28.466666666666665,149.76403404611796,-54.57212257181323,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4950,5259.99951171875,26.8,155.7060723870952,-62.37162698712577,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4951,5259.00048828125,25.133333333333333,150.37629021084135,-53.63604114996182,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4952,5259.00048828125,25.133333333333333,162.3567774364413,-62.24773548219006,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4953,5259.00048828125,25.133333333333333,161.57834178600191,-65.2002143011862,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,4954,5259.00048828125,23.466666666666665,166.12855269222462,-68.1041918121957,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4955,5259.0,23.466666666666665,155.58628863464423,-62.87913688642267,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4956,5259.0,25.133333333333333,156.17489080762363,-62.70209610185573,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4957,5259.0,26.8,153.93054800937242,-66.43361943003549,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4958,5259.0,23.466666666666665,165.68365888720612,-68.50821380651807,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4959,5259.0,25.133333333333333,165.9874376100428,-68.50594297189636,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4960,5259.0,28.466666666666665,165.53550179217783,-68.6537946453168,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4961,5258.99951171875,26.8,153.37165747611016,-66.46165057278432,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4962,5258.99951171875,28.466666666666665,153.38592243759234,-65.19870241895265,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4963,5258.99951171875,28.466666666666665,160.00301180415408,-61.99761882804463,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4964,5258.9990234375,26.8,149.80254166696847,-54.17451920821957,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4965,5258.0,26.8,150.31017471162352,-64.10074959499684,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4966,5258.0,26.8,153.02530335384648,-60.86815137537525,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4967,5258.0,26.8,153.41930106944076,-66.81263920839778,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4968,5257.9990234375,26.8,149.93978686728596,-54.29180174239143,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4969,5257.9990234375,28.466666666666665,156.44112482832216,-62.14777621777711,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4970,5257.9990234375,26.8,159.11729086417265,-68.70957515206626,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4971,5257.99853515625,28.466666666666665,151.98264386599607,-60.901963356250235,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4972,5257.00048828125,25.133333333333333,156.26749977796746,-62.805590483339635,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4973,5257.00048828125,23.466666666666665,152.5575103537112,-65.44688202136535,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4974,5257.00048828125,26.8,154.80297871383956,-67.16269017321014,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4975,5257.00048828125,23.466666666666665,162.32795090994819,-68.99980263065162,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4976,5257.00048828125,23.466666666666665,162.9158191275523,-62.33247766031599,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4977,5256.99951171875,28.466666666666665,150.55974748492514,-61.82926351350873,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4978,5256.99951171875,26.8,149.6195881794282,-54.21124105306234,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4979,5256.99951171875,26.8,159.72527340052426,-58.20451830390555,161147,1,26.080334298074387,
unsmoothed,GW190828_065509,4980,5256.99951171875,28.466666666666665,165.20052318587335,-68.93506714453788,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,4981,5256.9990234375,26.8,150.7234101901867,-64.08040631206465,148153,1,26.080334298074387,
unsmoothed,GW190828_065509,4982,5256.9990234375,23.466666666666665,151.00520167705312,-60.69463139051895,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,4983,5256.9990234375,26.8,155.48124961939234,-62.96640302037023,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4984,5256.9990234375,25.133333333333333,156.4527286483043,-66.57958723281368,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4985,5256.9990234375,25.133333333333333,155.06733129361993,-65.44608360016257,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4986,5256.0,26.8,150.15178326058876,-54.18354936461397,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4987,5256.0,25.133333333333333,151.3573030826946,-65.37231851137435,149156,1,26.080334298074387,
unsmoothed,GW190828_065509,4988,5255.99951171875,26.8,149.7939450431245,-54.11447322265148,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4989,5255.99951171875,28.466666666666665,153.09733506877862,-63.79471101947927,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4990,5255.0009765625,25.133333333333333,158.0146383425422,-66.5962138323584,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4991,5255.00048828125,25.133333333333333,153.3041223491528,-65.42200953071425,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4992,5255.00048828125,25.133333333333333,160.98098848395216,-68.70827207531705,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4993,5255.0,28.466666666666665,149.87034226270825,-54.215953718504885,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,4994,5255.0,25.133333333333333,155.74459932365278,-63.0170005556338,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,4995,5255.0,26.8,155.85342327349002,-67.08776556090397,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,4996,5255.0,28.466666666666665,162.46979463726487,-61.85869466051371,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,4997,5254.99951171875,23.466666666666665,159.2261998121449,-68.22360425659863,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,4998,5254.99951171875,25.133333333333333,159.98163167839576,-58.228837977491,161147,1,26.080334298074387,
unsmoothed,GW190828_065509,4999,5254.9990234375,23.466666666666665,156.87543642295356,-66.90504489503995,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5000,5254.9990234375,26.8,162.14840860356273,-69.28291577416952,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5001,5254.99853515625,25.133333333333333,161.0169727792948,-68.56258650691896,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5002,5254.00048828125,25.133333333333333,156.06728395892603,-62.73427691072914,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,5003,5253.99951171875,23.466666666666665,158.09157979570335,-66.61066732496467,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5004,5253.99951171875,23.466666666666665,160.74750203848888,-68.64219670596631,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5005,5253.9990234375,25.133333333333333,151.0482252464358,-65.09140299994978,149156,1,26.080334298074387,
unsmoothed,GW190828_065509,5006,5253.9990234375,26.8,161.6332529156041,-65.21839550763765,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,5007,5253.99853515625,28.466666666666665,161.43852588483747,-62.28891468834711,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5008,5253.00048828125,25.133333333333333,162.75946046785498,-68.59085886253328,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5009,5253.0,25.133333333333333,149.08875085394166,-54.053247059803695,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,5010,5253.0,28.466666666666665,161.5795562594019,-62.29178281502255,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5011,5253.0,28.466666666666665,163.4075789155154,-62.099255231617846,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5012,5253.0,26.8,165.28773132758067,-68.28694000276542,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,5013,5252.99951171875,28.466666666666665,141.84875175307036,-53.67119114557556,141144,1,26.080334298074387,
unsmoothed,GW190828_065509,5014,5252.99951171875,26.8,149.97856532888616,-60.95538354238027,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5015,5252.99951171875,23.466666666666665,154.5752623346508,-66.78771322557704,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5016,5252.99951171875,23.466666666666665,162.31150446808442,-69.20674747091846,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5017,5252.0009765625,26.8,161.72161583741604,-62.12447614143883,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5018,5252.0,23.466666666666665,155.33320355989306,-65.37708046809345,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5019,5252.0,26.8,154.07487677232248,-66.39634127187593,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5020,5252.0,23.466666666666665,162.13708757503346,-69.4586539066568,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5021,5252.0,23.466666666666665,161.77792020821065,-68.83051451575213,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5022,5252.0,26.8,162.03817899423808,-64.60167337893608,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,5023,5251.99951171875,25.133333333333333,155.31098166972555,-63.01053163959979,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,5024,5251.99951171875,25.133333333333333,155.67259953215034,-62.68079012992956,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,5025,5251.9990234375,26.8,162.7352149802344,-68.68125770104336,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5026,5251.9990234375,28.466666666666665,162.43139844136752,-61.94801446605799,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5027,5251.00048828125,25.133333333333333,152.30808061813883,-60.77133449525196,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5028,5251.00048828125,23.466666666666665,157.5350184348477,-65.87311955721187,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5029,5251.0,25.133333333333333,157.70237177555583,-66.54031612354991,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5030,5250.99951171875,28.466666666666665,149.71760828159674,-54.48408228261773,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,5031,5250.99951171875,26.8,151.43607290730736,-65.41324326901767,149156,1,26.080334298074387,
unsmoothed,GW190828_065509,5032,5250.99951171875,23.466666666666665,155.8547492959232,-66.6543820800462,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5033,5250.99951171875,28.466666666666665,158.05427623323993,-68.42772668540987,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5034,5250.99951171875,26.8,159.46456802123578,-62.154724657082674,161153,1,26.080334298074387,
unsmoothed,GW190828_065509,5035,5250.00048828125,23.466666666666665,151.60528892795477,-61.24970510599309,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5036,5250.00048828125,25.133333333333333,152.39594248453838,-61.04302035285613,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5037,5250.00048828125,28.466666666666665,161.66344582440206,-65.19193331236315,163156,1,26.080334298074387,
unsmoothed,GW190828_065509,5038,5250.00048828125,23.466666666666665,165.03085566218468,-69.01538761987993,168159,1,26.080334298074387,
unsmoothed,GW190828_065509,5039,5250.0,23.466666666666665,155.97364909608035,-62.64178130755613,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,5040,5250.0,28.466666666666665,153.88158800852668,-65.31028575460073,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5041,5250.0,25.133333333333333,161.23299822473277,-68.6528195530351,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5042,5249.99951171875,28.466666666666665,162.60098135102245,-69.31454224483086,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5043,5249.9990234375,25.133333333333333,155.85031635043612,-67.01219927872192,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5044,5249.00048828125,28.466666666666665,148.93115371840244,-61.17040527508468,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5045,5249.0,25.133333333333333,161.75610418904455,-69.08407799867223,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5046,5249.0,25.133333333333333,161.0924352585897,-68.85566267338238,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5047,5248.99951171875,26.8,154.21928794506616,-66.1710986656867,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5048,5248.9990234375,23.466666666666665,155.64143426156488,-65.60766814483677,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5049,5248.9990234375,23.466666666666665,154.90029418387607,-65.40298559934425,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5050,5248.0009765625,23.466666666666665,159.11598177722283,-68.21275871500852,160159,1,26.080334298074387,
unsmoothed,GW190828_065509,5051,5248.00048828125,23.466666666666665,150.38942627475876,-53.60048784233938,150144,1,26.080334298074387,
unsmoothed,GW190828_065509,5052,5248.00048828125,26.8,153.10202900814141,-64.96366589452616,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5053,5248.0,25.133333333333333,152.74886475152545,-60.753306341339425,151150,1,26.080334298074387,
unsmoothed,GW190828_065509,5054,5248.0,25.133333333333333,155.8414545549939,-62.72845716659826,155153,1,26.080334298074387,
unsmoothed,GW190828_065509,5055,5248.0,23.466666666666665,157.16396951785399,-66.69827286347851,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5056,5248.0,26.8,153.7681257640303,-66.69066375881118,156156,1,26.080334298074387,
unsmoothed,GW190828_065509,5057,5248.0,26.8,156.3503991263138,-65.78884264215891,156156,1,26.080334298074387,
